time,seafloor-depth,latitude,longitude,vehicle-attitude,vehicle-roll,vehicle-pitch,vehicle-yaw
1668826896.020349,-14.806204088639735,-16.381900434624196,59.64380517241398,0.2557939698627706,3.0463464538697735,5.115879397255412,185.2782682988909
1668826896.2002828,-14.8560147103104,-16.381892750160336,59.64381516595239,0.05928884564236796,-1.1857769128473592,0.5308617613627575,178.25505366452853
1668826896.400188,-14.831036379014247,-16.381901537537168,59.64381304685948,0.19380548290928346,0.27951669263711665,3.876109658185669,174.59130972539037
1668826896.600211,-14.78525049488996,-16.381907751499583,59.64380927286422,0.2988921902317088,2.0928043751810037,5.977843804634176,176.80025223168923
1668826896.800233,-14.834539095547523,-16.3819028619847,59.64381140583129,0.14977045450596052,0.7541083002979576,2.9954090901192103,181.95014429333241
1668826897.000131,-14.762675758515895,-16.381908437329987,59.64380697806847,0.2625,2.1976830952717137,5.25,189.47669845301425
1668826897.2002158,-14.760160587517605,-16.381907859768607,59.643816105922944,0.16934709088454838,-2.1693205147639674,3.3869418176909676,194.9474650788361
1668826897.4002247,-14.746865979672316,-16.381903173805203,59.64381797212946,0.10883029849028389,-2.176605969805678,-0.003406059158805874,200.08376036577465
1668826897.600194,-14.687274917866828,-16.381898443351613,59.643801698563045,0.29384843375992203,5.876968675198441,-0.17266198440302105,203.23075020347437
1668826897.8001978,-14.545989642573334,-16.381896734325853,59.64379584436202,0.4393827502125077,8.787655004250155,-1.2053177498473815,200.6560084794255
1668826898.0001779,-14.543342388294265,-16.381905438142248,59.64379735082566,0.34085765876188817,6.817153175237763,0.9133931558581025,194.2821924568525
1668826898.200139,-14.554090665955432,-16.381904473608593,59.643806054074524,0.13084416870979113,2.6168833741958224,-2.02353184578169,182.5688641757297
1668826898.400234,-14.547497975560104,-16.381911464636556,59.64381372567804,0.052080029527405716,-1.0416005905481143,0.5219961825728205,171.55200895076996
1668826898.600278,-14.504624804726076,-16.3819157207124,59.64381758878624,0.11623209945296367,-2.3246419890592733,2.2503813070397882,164.2835062010954
1668826898.8001778,-14.48539211617814,-16.38192310632522,59.64381534272922,0.22094237703859107,-0.5007431660324073,4.4188475407718215,165.37851837567268
1668826899.0002427,-14.49912305431273,-16.38191876942043,59.643820742603246,0.17782551594700635,-3.556510318940127,1.8948929396028689,168.9372775348529
1668826899.2001588,-14.504396100834395,-16.381922562528207,59.64381787077241,0.10493844513916883,-1.9966527591313934,2.0987689027833767,177.22594584093895
1668826899.4002109,-14.534127889461255,-16.38192328227412,59.64381339220559,0.0691329783564015,0.006804121425375342,1.3826595671280302,189.83292600139976
1668826899.6001918,-14.539507549091608,-16.381929516070016,59.64381434962682,0.15911755990236998,-1.292442798614502,3.1823511980473995,202.35609805962304
1668826899.8001618,-14.566606851472642,-16.381928766891924,59.64381463990149,0.08974832443336708,-1.2239872539612406,1.7949664886673418,212.7922726670222
1668826900.0002089,-14.57099597527493,-16.381925668019377,59.64380821626644,0.11871724379088847,2.374344875817769,1.5015147120438996,218.0350585959368
1668826900.2001967,-14.503246081426607,-16.381924420683724,59.64380206258829,0.2654138611699409,5.308277223398818,1.7688110249564488,216.04031968249183
1668826900.400223,-14.475764702092825,-16.381927841074507,59.64380599731705,0.1612345524436023,3.224691048872046,0.7952659101720201,206.92276158637833
1668826900.60026,-14.420746599239555,-16.38192809671251,59.643806294619786,0.15820419211997888,3.1640838423995774,-0.6632730943892966,194.66577052534558
1668826900.8001947,-14.369215791136153,-16.381930416606874,59.64380520852878,0.16271433960409923,3.2542867920819845,-1.0812994337561577,181.53914695771527
1668826901.000149,-14.331675855596558,-16.381936151802982,59.643806092614994,0.1467139005597346,2.9342780111946922,0.3168359396295273,171.64417266896635
1668826901.2001867,-14.274507957414171,-16.381938802504855,59.64380547293857,0.17318268986782642,3.4636537973565282,0.40711886074132053,167.38992153709478
1668826901.4001627,-14.282702726411227,-16.381927411671168,59.64381008506379,0.2695140610632393,-0.06404595879757835,-5.390281221264786,165.76254866902855
1668826901.600246,-14.356089458317033,-16.381941008885235,59.643812603169856,0.02778011878781399,0.5556023757562798,0.1653429788784706,168.38202363659002
1668826901.800181,-14.368149827165743,-16.381947592498417,59.643812595825686,0.1156959425997229,1.0429282581426378,2.3139188519944582,174.14229212750797
1668826902.0203109,-14.369369958003718,-16.381948893007763,59.64381178236614,0.10582011640071869,1.2704966471064836,2.116402328014374,184.34438789170235
1668826902.200204,-14.346764508732765,-16.381950906084843,59.64380389644947,0.2268071331489409,4.536142662978818,3.1985016209073365,194.61171943273803
1668826902.4001987,-14.452617910438764,-16.381951332821494,59.643804137599325,0.20459664757800056,4.091932951560011,3.1455548029771307,203.31801755991182
1668826902.6002047,-14.470238725347372,-16.38195816750029,59.64380471060291,0.26592845010964083,2.569856487141351,5.318569002192817,206.12901110197004
1668826902.800164,-14.464221103841957,-16.381963956145118,59.64380660281883,0.33222003975488407,1.109538043707289,6.644400795097681,202.59716548076176
1668826903.00012,-14.5537846126467,-16.38196159563148,59.643820706471026,0.2000664075098939,-4.001328150197878,3.071666360083327,193.32301012718017
1668826903.2002048,-14.622906994626529,-16.38196190884275,59.64382445395333,0.26128217539003346,-5.225643507800669,2.942408073333354,184.66246942627913
1668826903.4002008,-14.747826117238791,-16.381961844458832,59.64381972625487,0.1416709341960086,-2.833418683920172,2.408356357903358,182.43794210915075
1668826903.6002507,-14.84697599869658,-16.381962746991807,59.64380749118453,0.13679949716315604,2.735989943263121,2.562253909654828,188.63217439872096
1668826903.8002667,-14.58490887166005,-16.38196085410955,59.6438049310664,0.20857301646556153,4.1714603293112305,1.8133866668613337,198.2376210384682
1668826904.0001287,-14.627525249097168,-16.381960684785593,59.64381250281132,0.05970146563195158,1.1940293126390316,0.024423440278042108,204.90486510232586
1668826904.200132,-14.631691241664441,-16.381963687487396,59.64381107012302,0.07644820300306492,1.5289640600612984,0.924116430488084,208.85544561881306
1668826904.4002259,-14.554613188563861,-16.381966139459035,59.64380323403506,0.22612609717284612,4.522521943456923,2.9481123570512864,208.3390518137021
1668826904.600232,-14.543825535527457,-16.381971275824057,59.643805139027705,0.18787286820536336,3.04254315565413,3.7574573641072675,202.97937543757143
1668826904.800252,-14.420200960516736,-16.381972487573673,59.64380646939946,0.14849998950958251,2.829249099405388,2.9699997901916504,195.18646886456918
1668826905.000156,-14.34487151171345,-16.38197685651996,59.643802948222636,0.2252607313669614,4.505214627339228,4.252764867035239,188.70214722853416
1668826905.20014,-14.402369846408952,-16.381973922871957,59.6438150257065,0.0669544554211825,-0.8540326393449504,1.33908910842365,182.93662833002782
1668826905.4001749,-14.380042911218537,-16.381974776768004,59.64381770793245,0.09487305848160758,-1.8974611696321517,0.8654992005467648,181.86421189612884
1668826905.6002178,-14.185299758082595,-16.381982473799216,59.643795086754146,0.4172959592369807,8.345919184739614,5.370612022466958,190.11691726012214
1668826905.800189,-14.244272769629772,-16.38197368391485,59.643798307563884,0.3741932938039099,7.483865876078198,0.7568862772386638,195.67570200837145
1668826906.000123,-14.279326037981406,-16.38197387509738,59.64381996797628,0.1348686635898048,-2.295694597010879,-2.6973732717960957,196.10645507154004
1668826906.200208,-14.295014029630776,-16.381980549370017,59.643812718830944,0.021189608879831213,0.42379217759662424,0.4176360868414122,193.81067146151508
1668826906.400254,-14.40935889766961,-16.381982199757502,59.64380659403984,0.15690960519244754,3.138192103848951,0.767728801499743,188.7602385835562
1668826906.60018,-14.383758688138025,-16.381985021979276,59.64380740407995,0.1323486566543579,2.646973133087158,0.9688470920979171,184.00119227329742
1668826906.8002367,-14.502312306032742,-16.381989069873264,59.64380629261188,0.15618034725789584,3.123606945157917,1.8557111720147077,181.84585062266615
1668826907.00016,-14.4431539818561,-16.381990908518613,59.64380475177959,0.19246451919796073,3.8492903839592145,1.7573626130579214,180.60455394126984
1668826907.2001708,-14.417591454053523,-16.38198822601807,59.6438065797134,0.14507819966588614,2.9015639933177226,-0.6240377230715239,178.23346068245883
1668826907.400202,-14.38444709554991,-16.381992076798557,59.643808463057184,0.10358460715729052,2.0716921431458104,0.1858056169817246,174.7770362993051
1668826907.6002169,-14.383069313014138,-16.381991291793167,59.64381422888065,0.04308712573147204,-0.8053112842717383,-0.8617425146294408,171.00358478048656
1668826907.80024,-14.370209695216671,-16.382000889962505,59.64381701690181,0.14811962619878613,-1.3479451170533139,2.9623925239757227,170.6333854220884
1668826908.00019,-14.358387648757455,-16.382006767406196,59.643817273689436,0.23745589614972004,-1.2613548663346137,4.749117922994401,173.39398774286929
1668826908.2001889,-14.370685731733573,-16.382009242373606,59.643814563551175,0.23891950979489138,-0.35149100647322484,4.778390195897828,179.7247456835321
1668826908.400177,-14.456061489825817,-16.382004201357162,59.64381196161097,0.07520895345951431,0.7226267937749071,1.504179069190286,186.78773531251136
1668826908.6002128,-14.494512271200982,-16.38200316712037,59.643816037902965,0.044839042151897955,-0.8967808430379591,-0.25100017559771004,191.54036247691693
1668826908.800204,-14.537008986075508,-16.382004004399615,59.643811321049576,0.06735686413517214,1.347137282703443,-0.33735899605812847,193.79267861785343
1668826909.0000987,-14.576397217588292,-16.382008440963727,59.64380891324128,0.10189590454101563,2.0379180908203125,1.0930810882200603,193.0326373633834
1668826909.2001529,-14.583036704754386,-16.38200986377848,59.643807732578935,0.12717038541250075,2.5434077082500153,0.8980666216239115,190.63780638191838
1668826909.4002469,-14.210864943512256,-16.38201303215008,59.643796105920096,0.3906530333653791,7.813060667307582,2.5060820801882073,190.14297876140336
1668826909.6002307,-14.333915938831815,-16.382014286140862,59.643807817801,0.11290940220351331,2.258188044070266,1.1555809956917074,185.80156789446482
1668826909.800202,-14.180445483653342,-16.38201823048635,59.643819455950364,0.15937584464123802,-3.1875168928247604,2.0392165762350487,180.5791005393512
1668826910.000149,-14.233068044811521,-16.382023835613584,59.643811319514754,0.1921817845199712,0.9547290275331761,3.8436356903994238,178.86878562624656
1668826910.2001667,-14.253673086189554,-16.382025368837724,59.64380799558824,0.1902195903356187,2.4716938797791954,3.804391806712374,179.85733041477215
1668826910.4002287,-14.1510429499858,-16.382021903615836,59.64381474386879,0.060657299299782606,-0.7041912193708413,1.2131459859956522,182.30845740962286
1668826910.600224,-14.173300470626284,-16.38202189209846,59.64381098365331,0.066244896417993,1.32489792835986,0.3930916104491189,185.87606255543506
1668826910.800161,-14.138032774200603,-16.382025334641995,59.64380535159036,0.191528429365826,3.8305685873165203,1.8116798678029227,190.83639568368744
1668826911.0001779,-14.142025258971808,-16.382025039764788,59.64382290328139,0.21677494450777884,-4.335498890155577,-0.7952242838109669,191.1697998046875
1668826911.2001789,-14.162440556966633,-16.382027868762567,59.643825335491414,0.2693818941268546,-5.387637882537092,-0.7384908525491483,193.0243961980159
1668826911.4002209,-14.152311026779607,-16.382034201175298,59.64380110551187,0.2568132127289573,5.136264254579146,4.659847184802857,200.42267828498734
1668826911.600244,-14.144262441382741,-16.38203315552304,59.64379940328469,0.2901237037034662,5.802474074069323,4.364581642988924,206.56618429348782
1668826911.8002028,-14.171855085682893,-16.382038701870673,59.64381782719338,0.1646524957046495,-3.2930499140929896,1.9770419565902557,210.66792139647077
1668826912.000108,-14.17657925745749,-16.38204034985661,59.64381330307278,0.1494111069567225,-1.4006403374332876,2.98822213913445,211.63028522827517
1668826912.200127,-14.098632402710924,-16.38203871171313,59.64379970033882,0.2520219225443725,5.04043845088745,4.879736346923437,210.72286161365628
1668826912.400224,-13.986071735951965,-16.382038544731383,59.643797647812725,0.3203680817130589,6.4073616342611786,4.195527336563828,206.46348916487295
1668826912.600247,-14.006604434491262,-16.38203749817945,59.643804788204726,0.18954288587265183,3.7908577174530365,0.9894036105251871,198.98271697259042
1668826912.8001828,-13.969726252488496,-16.382039162742945,59.64380538276977,0.1748737242014613,3.497474484029226,0.39896337053505704,190.3246847022092
1668826913.0001967,-13.88878182037519,-16.38204633443735,59.64380138046816,0.26196099027529274,5.239219805505854,2.8802970852125327,183.3609830398127
1668826913.200178,-13.9063683197047,-16.382043926316527,59.64380636290105,0.14705897336239104,2.941179467247821,0.44317737055098405,176.7611616467184
1668826913.4001887,-13.954223979065535,-16.382045712697202,59.64381209473211,0.035355096762214086,0.29405481422327284,0.7071019352442818,172.82512922209116
1668826913.6002018,-13.914996139571109,-16.382043029476502,59.6438145615439,0.07264934467739295,-1.0101866722106934,-1.452986893547859,173.51033482872663
1668826913.800148,-14.020913981185567,-16.382048086517415,59.6438124640585,0.018849154037252448,0.37698308074504894,0.004119535894915316,178.9010303006362
1668826914.0203578,-13.992842792579978,-16.382049884657317,59.643807358763475,0.15093962077680773,3.0187924155361543,0.23776360114425188,187.70483259139291
1668826914.200289,-13.921288568372647,-16.382052551009902,59.64380365777318,0.23264330131271435,4.652866026254287,1.4747617227803858,195.12706969474675
1668826914.4001567,-13.889069321964492,-16.382055446197544,59.643803440491894,0.21192139709110053,4.23842794182201,2.4606152790465785,202.121679480053
1668826914.600247,-13.8550485377358,-16.382062035493753,59.64381531187687,0.12435321163357002,-2.090493297786452,2.4870642326714005,202.4109301083081
1668826914.8001907,-13.831763051626215,-16.382068212029136,59.64382165642903,0.28286629998901847,-5.657325999780369,3.679999828338623,198.6251563448168
1668826915.000113,-13.900865295017327,-16.382069182167378,59.6438150765173,0.21961470358073712,-2.2744299731130013,4.392294071614742,194.13855267774125
1668826915.2001948,-13.94814933665922,-16.38206881506482,59.643806624193836,0.2062926278960731,2.013983280317916,4.125852557921462,190.7034406048915
1668826915.4002159,-14.031918059485962,-16.382068279624857,59.64380919382575,0.13775496845241833,1.0240233594768142,2.7550993690483665,190.31464992617066
1668826915.6002407,-14.076713692846726,-16.382064033220455,59.64381230317274,0.022888617011176393,0.1959115822919557,-0.45777234022352786,193.25323927346108
1668826915.800216,-14.237729046494682,-16.382066665352255,59.64380734122818,0.1221386585007167,2.442773170014334,0.6379879151691057,197.9146486764257
1668826916.000174,-14.180287539538778,-16.382069479639814,59.64380134919799,0.24372306811851557,4.874461362370312,2.152443087332358,201.29212711067044
1668826916.200156,-14.198278547008192,-16.38206395475617,59.64381327078981,0.16426372430460107,0.7056242566977744,-3.285274486092021,199.49989383584762
1668826916.400228,-14.165726230721784,-16.38207399813623,59.64379802737383,0.31032539477337195,6.206507895467439,2.377167569977246,197.00172480305082
1668826916.6002169,-14.060191871742504,-16.382079550400167,59.64379340335169,0.4023010716566205,8.04602143313241,3.9456255135119136,191.46169521332195
1668826916.800166,-14.165995030625588,-16.38208047530684,59.643804165510474,0.1663045512021199,3.326091024042398,1.9959558993468818,183.12482549672495
1668826917.0001779,-14.140666853703737,-16.382078900062698,59.64381196730872,0.011998660133849625,-0.23997320267699251,0.14421970022158348,175.49967137993008
1668826917.200209,-14.134568850019333,-16.382077704101693,59.643819180334276,0.1856941827917126,-3.713883655834252,-0.6784899077774753,169.80008958053804
1668826917.400224,-14.171235386858367,-16.38208492166884,59.643815174369855,0.06763572294130427,-1.1800998371036258,1.3527144588260853,170.06555058551385
1668826917.6002119,-14.1013357556659,-16.382094720894827,59.64380190037574,0.25951094409019787,5.190218881803958,4.702738729344219,177.9006154112467
1668826917.8002388,-14.148301255758993,-16.382089856173113,59.64380656289196,0.1331808252944029,2.663616505888058,1.9616537470719777,187.97062264301348
1668826918.000097,-14.137953056142933,-16.38209044782239,59.64381642754915,0.0865625642327359,-1.731251284654718,0.38027829960088866,196.96093298897176
1668826918.2001739,-14.154744609000769,-16.382090327463686,59.643812191123835,0.029121055118866934,0.5824211023773387,-0.08999999612569809,203.02025061023232
1668826918.4001958,-14.095587165045268,-16.382092136426223,59.64380295835232,0.220833178832072,4.41666357664144,1.5268039984057395,204.58919232066773
1668826918.6001759,-14.155508867160206,-16.38209234582488,59.64380346452564,0.2131049928919765,4.26209985783953,0.3924822880580905,202.00410493531308
1668826918.8002288,-14.09365777336322,-16.382097623097085,59.64380654867415,0.11369495392546014,2.273899078509203,1.0021873937548662,196.33391952463717
1668826919.000226,-14.095667725131886,-16.382105566130097,59.64380917016159,0.1722021839842,0.4760623197748828,3.4440436796840004,190.34965296506198
1668826919.2001278,-14.069338614495237,-16.382111308461905,59.64381146957728,0.2643379963808911,-0.4598388671875,5.2867599276178225,184.3959193465016
1668826919.4002647,-14.002719979605981,-16.38211573354006,59.64380777242523,0.33416481911613116,1.5736995658953674,6.683296382322624,181.20414257917582
1668826919.6001987,-14.011653797383577,-16.382116413981358,59.64380660944489,0.3077484609602834,2.3240815606259275,6.154969219205668,179.1926455977664
1668826919.8001778,-14.079638690142652,-16.382106697015562,59.6438219433186,0.24943645036387352,-4.98872900727747,0.9161986650997278,177.32849270672887
1668826920.020314,-14.152633872746636,-16.38211591167382,59.643813820888965,0.21629883048681223,-0.9619079214317026,4.325976609736244,180.74178381848105
1668826920.200237,-14.181451517812546,-16.382117546568292,59.64379878580644,0.28976116880585323,5.795223376117065,5.153867153389001,187.60304698943946
1668826920.4002547,-14.431284053251165,-16.382110681911264,59.64380811364558,0.09287813983100932,1.8575627966201864,0.6835741646973474,194.32954924710793
1668826920.600194,-14.488710277994617,-16.382115610032102,59.64381103067248,0.09493512425057701,0.07083980941297341,1.8987024850115404,199.34175112193952
1668826920.800204,-14.677839439423789,-16.38211665717868,59.643808191786874,0.10496075502433086,1.3963921325957926,2.0992151004866173,201.92596188023617
1668826921.0001247,-14.669185143289907,-16.38212291232703,59.643806036120075,0.2273391146913582,1.3722290879159118,4.546782293827164,203.29091382608522
1668826921.200253,-14.721187374930913,-16.38212099519521,59.64381530652211,0.09931560249215181,-1.9863120498430362,1.3229586389115866,202.1630560613139
1668826921.400192,-14.872425673431062,-16.38212188275837,59.643814186873435,0.06293641505317282,-1.2587283010634565,1.1376484932695803,200.07554651483406
1668826921.60022,-14.849443431251986,-16.382118224184133,59.643805672974786,0.16564234490260787,3.3128468980521575,-0.1452554648531077,199.11690064875347
1668826921.80023,-14.864335283407847,-16.382118854138668,59.64379901067655,0.3161451878016578,6.322903756033156,0.05311588995436978,197.6129100836215
1668826922.0001547,-14.83770087904305,-16.382124839730107,59.643800826497724,0.25000927973560466,5.000185594712093,1.3411050993390745,194.02622427642928
1668826922.200183,-14.814200622215138,-16.38212927673146,59.64380654126757,0.11693209206168831,2.338641841233766,1.6976828540573479,188.85510495770723
1668826922.4002368,-14.8042267237521,-16.382129460280098,59.643805324638315,0.15467854187459124,3.093570837491825,0.6781020712674035,183.53296230895648
1668826922.600245,-14.789381179708279,-16.382133969660426,59.643805789403125,0.14715368971092174,2.943073794218435,1.601455081919994,178.4066781856709
1668826922.800196,-14.676101526658373,-16.382144896889418,59.64381406667653,0.3077504935234174,-0.4177433452823607,6.155009870468348,175.82942087476226
1668826923.00009,-14.64254736716644,-16.3821481919022,59.64381437510002,0.34782626250544124,-0.5373243894946427,6.956525250108825,177.22672651450375
1668826923.2001998,-14.716201578815877,-16.382141172831055,59.64381383438139,0.13659804976432496,-0.6019396781921387,2.7319609952864994,180.5328199916039
1668826923.400234,-13.886688314264623,-16.382139094175812,59.64381371865378,0.044971477832029906,-0.5738463140369277,0.8994295566405981,185.0734612288179
1668826923.600221,-13.90337704356406,-16.382141957243373,59.64380653921257,0.14131718261960485,2.8263436523920973,1.9886163953415235,190.28633045511378
1668826923.800212,-13.84245172014404,-16.382145212557408,59.64380872885753,0.13590012461085052,1.4147406117208448,2.7180024922170105,194.20572624659872
1668826924.000128,-13.869974779260032,-16.382146820713604,59.643815006187005,0.09584193168020647,-1.6807194977302515,1.9168386336041294,194.80030608759307
1668826924.200281,-13.893006689303828,-16.382142837754298,59.64381631961994,0.07959297633772167,-1.5918595267544333,-1.1251342291106994,194.6890494300137
1668826924.4001927,-13.87647857534822,-16.382141850369507,59.64381652413738,0.1305776425334443,-1.3817704366592807,-2.611552850668886,194.76293659210205
1668826924.600193,-13.88848795787428,-16.382149745997765,59.64380565611399,0.15296781167598966,3.059356233519793,1.7126977477273613,196.8208624118197
1668826924.8002408,-13.72532438913592,-16.382150267142908,59.64379437481648,0.4212786753259934,8.425573506519868,3.234589791911276,200.6285841706158
1668826925.000185,-13.68847953441612,-16.38214848566185,59.64379898124529,0.33693221203884605,6.738644240776921,0.6537384983839729,200.79105723629982
1668826925.20026,-13.641944147899581,-16.38215277920032,59.64380653034856,0.1350294830562234,2.700589661124468,0.13523698264089035,194.98349951552518
1668826925.4002259,-13.86914719062499,-16.382157255137802,59.643805909835386,0.131186624538077,2.6237324907615402,1.047833779713983,185.85731780946662
1668826925.600236,-13.752258315747987,-16.38216679679935,59.643799534340616,0.2971605763129446,5.943211526258892,4.337556619325369,176.2771914239056
1668826925.8001819,-13.894193447135354,-16.3821678756453,59.64380711498464,0.18962095998103906,2.736798333851766,3.792419199620781,165.18289462436223
1668826926.0001988,-13.89755525456169,-16.38215555408365,59.643818306468965,0.22660979763022623,-4.532195952604525,-0.7003266758788413,154.5229222267517
1668826926.200119,-13.953860702987365,-16.382158810649543,59.64382085410474,0.2525691334914882,-5.0513826698297635,0.7754419952398166,150.46410816459684
1668826926.400179,-14.063298232563888,-16.382167779965062,59.643813955365225,0.09999062910246721,-0.25748574212775566,1.9998125820493442,156.63143293342728
1668826926.600229,-14.116644128655958,-16.3821731247652,59.64380841389788,0.1531562350616696,2.651706695510711,3.0631247012333915,170.18188094896323
1668826926.8001978,-14.075007028758609,-16.38216877560285,59.64381268327953,0.023244703583577574,0.2903811213800509,0.4648940716715515,188.6821058334608
1668826927.000131,-14.080548520774967,-16.382174288432882,59.64381325910842,0.11152952441798333,-0.6762655073471251,2.230590488359667,206.42478028926416
1668826927.2001927,-14.108404443732981,-16.38217349650207,59.64381171068602,0.07473423155934142,0.3233198112839091,1.4946846311868285,217.13475642083358
1668826927.4002287,-14.076936267846824,-16.382168378504907,59.64381156766108,0.11270671063084592,2.2541342126169184,-1.4124922268015325,217.24524588759232
1668826927.6001909,-13.996144330152616,-16.382171277210617,59.64380194273507,0.27144411831350224,5.428882366270045,0.9479229554708581,209.90754825351178
1668826927.8001847,-14.012089069916875,-16.38217704492649,59.6438067781775,0.11333723155221379,2.2667446310442756,0.9903812481024943,196.79525069726515
1668826928.0001318,-14.006506908865635,-16.38217795520387,59.64381214912,0.013942079224750614,-0.2788415844950123,-0.10600773300075161,181.8753177285398
1668826928.2001967,-14.007125559977387,-16.382182551765176,59.64380911781641,0.06896662115568689,1.3793324231137376,1.1623775280049813,171.44034409655433
1668826928.4002209,-13.894465758711421,-16.382190248852268,59.643804313041144,0.22526854709731198,4.505370941946239,3.4895687772823294,168.38278192401322
1668826928.6002607,-13.877913537944192,-16.382192745114775,59.64380976296072,0.22456772435834865,1.9681700603687204,4.491354487166973,170.7638923901759
1668826928.80016,-13.798702811676518,-16.382186143302178,59.64382112017227,0.20416861073708786,-4.0833722147417575,0.7038701490728272,178.6634102110911
1668826929.000113,-13.764605708857694,-16.382195096215355,59.64380485154892,0.24317154838890928,3.320346587752283,4.863430967778186,191.4489167376887
1668826929.2001708,-13.734798983308865,-16.382189494348662,59.643797832499466,0.34948803282240987,6.9897606564481976,3.0502827606833307,201.04601171906688
1668826929.400198,-13.754331649059653,-16.382196650348845,59.64381246431199,0.14969348512499892,-0.9392686427381705,2.9938697024999783,204.27240335533634
