time,atmospheric-pressure,atmospheric-temperature,latitude,longitude,mean-displacement,speed
2024-09-24 00:08:16.297779+00:00,0.9945469833333332,23.31,-21.4402771,55.4411364,1196.2351702587193,0.0
2024-09-24 00:08:19.007810+00:00,0.994762155,23.31,-21.4402771,55.4411364,1196.2351702587193,0.0
2024-09-24 00:18:12.070160+00:00,0.994686044,23.306,-21.4402771,55.4411364,1196.2351702587193,0.0
2024-09-24 00:18:14.535053+00:00,0.994739036,23.302,-21.4402771,55.4411364,1196.2351702587193,0.0
2024-09-24 00:28:17.710256+00:00,0.99497078,23.297999999999995,-21.4402771,55.4411364,1196.2351702587193,0.0
2024-09-24 00:28:19.594411+00:00,0.9949443179999999,23.294,-21.4402771,55.4411364,1196.2351702587193,0.0
2024-09-24 00:38:13.279054+00:00,0.9948251459999999,23.294,-21.4402771,55.4411364,1196.2351702587193,0.0
2024-09-24 00:38:15.035604+00:00,0.994911188,23.298000000000002,-21.4402771,55.4411364,1196.2351702587193,0.0
2024-09-24 00:48:18.182167+00:00,0.994930968,23.308,-21.4402771,55.4411364,1196.2351702587193,0.00020342069357141734
2024-09-24 00:48:20.104424+00:00,0.9947719960000001,23.318,-21.4402771,55.4411364,1196.2351702587193,0.00306290254345287
2024-09-24 00:58:15.152129+00:00,0.994553522,23.318,-21.440274519291766,55.4411415484953,1196.5347738890525,0.005922384672349575
2024-09-24 00:58:23.688098+00:00,0.9944277579999999,23.314,-21.440273998897908,55.4411425866775,1196.5952162715867,0.008781867233214549
2024-09-24 01:08:19.080764+00:00,0.994143102,23.309999999999995,-21.44023770088809,55.441215000959254,1200.8342358272748,0.01164134992055209
2024-09-24 01:08:19.939390+00:00,0.993924708,23.3,-21.440237648542105,55.44121510538914,1200.840381763452,0.014297411133460506
2024-09-24 01:18:24.920442+00:00,0.993659898,23.296,-21.440200765977995,55.44128868585273,1205.1940545409175,0.01429741252641096
2024-09-24 01:18:25.558898+00:00,0.99345459,23.302,-21.44020072705465,55.44128876350454,1205.198673596673,0.01429741509111776
