time,rtc_timestamp_dt,atmospheric-temperature,atmospheric-pressure,battery-level-mv
1775193588,2026-04-03 05:19:48+00:00,27.407085418701172,987.9794921875,3900.0
1775193623,2026-04-03 05:20:23+00:00,30.372190475463867,988.08203125,3900.0
1775193941,2026-04-03 05:25:41+00:00,29.639419555664062,986.9440307617188,3900.0
1775194262,2026-04-03 05:31:02+00:00,28.768224716186523,986.04052734375,3900.0
1775194575,2026-04-03 05:36:15+00:00,27.414194107055664,985.4249267578125,3900.0
1775194884,2026-04-03 05:41:24+00:00,27.276912689208984,985.5890502929688,3900.0
1775195181,2026-04-03 05:46:21+00:00,27.27303695678711,985.6815185546875,3900.0
1775195505,2026-04-03 05:51:45+00:00,27.293325424194336,985.6609497070312,3900.0
1775195827,2026-04-03 05:57:07+00:00,27.35848045349121,985.6761474609375,3900.0
1775196131,2026-04-03 06:02:11+00:00,27.51332664489746,985.8776245117188,3900.0
1775196451,2026-04-03 06:07:31+00:00,27.667667388916016,986.2015380859375,3900.0
1775196763,2026-04-03 06:12:43+00:00,27.748210906982422,986.3318481445312,3900.0
1775197086,2026-04-03 06:18:06+00:00,27.934314727783203,986.3001708984375,3900.0
1775197419,2026-04-03 06:23:39+00:00,28.278095245361328,986.5006713867188,3900.0
1775197726,2026-04-03 06:28:46+00:00,28.561925888061523,986.7913208007812,3900.0
1775198040,2026-04-03 06:34:00+00:00,28.849609375,986.8580932617188,3900.0
1775198357,2026-04-03 06:39:17+00:00,29.001083374023438,986.6261596679688,3900.0
1775198677,2026-04-03 06:44:37+00:00,29.1773738861084,986.4303588867188,3900.0
1775199004,2026-04-03 06:50:04+00:00,29.386825561523438,986.2763671875,3900.0
1775199323,2026-04-03 06:55:23+00:00,29.628826141357422,986.2821044921875,3900.0
1775199660,2026-04-03 07:01:00+00:00,29.896432876586914,986.55224609375,3900.0
1775199961,2026-04-03 07:06:01+00:00,30.209096908569336,986.8883056640625,3900.0
1775200299,2026-04-03 07:11:39+00:00,30.636240005493164,986.6124877929688,3900.0
1775200603,2026-04-03 07:16:43+00:00,30.7091121673584,985.6271362304688,3900.0
1775200912,2026-04-03 07:21:52+00:00,30.7587833404541,985.1683349609375,3900.0
1775201238,2026-04-03 07:27:18+00:00,30.890926361083984,985.4896240234375,3900.0
1775201563,2026-04-03 07:32:43+00:00,31.108434677124023,985.7689208984375,3900.0
1775201882,2026-04-03 07:38:02+00:00,31.256755828857422,985.4295654296875,3900.0
1775202200,2026-04-03 07:43:20+00:00,31.17325782775879,984.6439208984375,3900.0
1775202518,2026-04-03 07:48:38+00:00,31.130992889404297,984.5882568359375,3900.0
1775202828,2026-04-03 07:53:48+00:00,31.2153263092041,984.9264526367188,3900.0
1775203158,2026-04-03 07:59:18+00:00,31.367788314819336,984.9571533203125,3900.0
1775203472,2026-04-03 08:04:32+00:00,31.360538482666016,984.4397583007812,3900.0
1775203794,2026-04-03 08:09:54+00:00,31.178955078125,983.73291015625,3900.0
1775204125,2026-04-03 08:15:25+00:00,30.814889907836914,983.5275268554688,3900.0
1775204437,2026-04-03 08:20:37+00:00,30.659454345703125,983.9255981445312,3900.0
1775204754,2026-04-03 08:25:54+00:00,30.609569549560547,984.3411865234375,3900.0
1775205076,2026-04-03 08:31:16+00:00,30.598358154296875,984.5187377929688,3900.0
1775205406,2026-04-03 08:36:46+00:00,30.67990493774414,984.4684448242188,3900.0
1775205708,2026-04-03 08:41:48+00:00,30.724491119384766,984.3314208984375,3900.0
1775206007,2026-04-03 08:46:47+00:00,31.180500030517578,984.89306640625,3900.0
1775206332,2026-04-03 08:52:12+00:00,32.255775451660156,986.3165893554688,3900.0
1775206669,2026-04-03 08:57:49+00:00,33.706626892089844,987.1887817382812,3900.0
1775206973,2026-04-03 09:02:53+00:00,34.323238372802734,986.6861572265625,3900.0
1775207293,2026-04-03 09:08:13+00:00,34.429542541503906,986.0411376953125,3900.0
1775207596,2026-04-03 09:13:16+00:00,34.695152282714844,985.9405517578125,3900.0
1775207909,2026-04-03 09:18:29+00:00,34.635162353515625,984.8311767578125,3900.0
1775208212,2026-04-03 09:23:32+00:00,33.787139892578125,982.2733154296875,3900.0
1775208535,2026-04-03 09:28:55+00:00,33.047607421875,981.0413208007812,3900.0
1775208864,2026-04-03 09:34:24+00:00,32.52369689941406,981.2470703125,3900.0
1775209171,2026-04-03 09:39:31+00:00,32.61772918701172,982.1028442382812,3900.0
1775209478,2026-04-03 09:44:38+00:00,33.059715270996094,983.30078125,3900.0
1775209784,2026-04-03 09:49:44+00:00,33.21260452270508,983.7474365234375,3900.0
1775210100,2026-04-03 09:55:00+00:00,33.328102111816406,983.7933349609375,3900.0
1775210410,2026-04-03 10:00:10+00:00,33.58513641357422,984.0250244140625,3900.0
1775210749,2026-04-03 10:05:49+00:00,33.47536087036133,983.1461181640625,3900.0
1775211060,2026-04-03 10:11:00+00:00,32.929691314697266,981.5208129882812,3900.0
1775211365,2026-04-03 10:16:05+00:00,32.26588439941406,980.6488037109375,3900.0
1775211692,2026-04-03 10:21:32+00:00,31.419445037841797,980.4146728515625,3900.0
1775212020,2026-04-03 10:27:00+00:00,30.779260635375977,980.5059814453125,3900.0
1775212326,2026-04-03 10:32:06+00:00,30.07632064819336,981.3522338867188,3900.0
1775212642,2026-04-03 10:37:22+00:00,29.289764404296875,983.4678955078125,3900.0
1775212958,2026-04-03 10:42:38+00:00,28.83329200744629,983.623046875,3900.0
1775213267,2026-04-03 10:47:47+00:00,28.669940948486328,982.3331909179688,3900.0
1775213599,2026-04-03 10:53:19+00:00,28.37946128845215,981.8380737304688,3900.0
1775213913,2026-04-03 10:58:33+00:00,28.236713409423828,981.9383544921875,3900.0
1775214236,2026-04-03 11:03:56+00:00,28.186426162719727,982.1229248046875,3900.0
1775214545,2026-04-03 11:09:05+00:00,28.041263580322266,982.2609252929688,3900.0
1775214866,2026-04-03 11:14:26+00:00,28.0128231048584,982.42333984375,3900.0
1775215180,2026-04-03 11:19:40+00:00,27.78201675415039,982.3812255859375,3900.0
1775215497,2026-04-03 11:24:57+00:00,27.5921688079834,982.3857421875,3900.0
1775215815,2026-04-03 11:30:15+00:00,27.561960220336914,982.5634765625,3900.0
1775216147,2026-04-03 11:35:47+00:00,27.437694549560547,982.8453369140625,3900.0
1775216458,2026-04-03 11:40:58+00:00,27.48008155822754,983.0203857421875,3900.0
1775216778,2026-04-03 11:46:18+00:00,27.55013656616211,983.1915283203125,3900.0
1775217083,2026-04-03 11:51:23+00:00,27.698780059814453,983.4293823242188,3900.0
1775217417,2026-04-03 11:56:57+00:00,28.03397560119629,983.7835083007812,3900.0
1775217726,2026-04-03 12:02:06+00:00,28.278186798095703,984.0250854492188,3900.0
1775218048,2026-04-03 12:07:28+00:00,28.835657119750977,984.4078369140625,3900.0
1775218381,2026-04-03 12:13:01+00:00,29.58365821838379,984.8363037109375,3900.0
1775218698,2026-04-03 12:18:18+00:00,31.413555145263672,987.9065551757812,3900.0
1775219028,2026-04-03 12:23:48+00:00,34.259178161621094,991.6383666992188,3900.0
1775219348,2026-04-03 12:29:08+00:00,37.42396926879883,992.4954223632812,3900.0
1775219653,2026-04-03 12:34:13+00:00,37.35974884033203,987.6295776367188,3900.0
1775219964,2026-04-03 12:39:24+00:00,35.71559524536133,981.9566650390625,3900.0
1775220296,2026-04-03 12:44:56+00:00,33.678466796875,978.70556640625,3900.0
1775220610,2026-04-03 12:50:10+00:00,32.489105224609375,978.0625,3900.0
1775220942,2026-04-03 12:55:42+00:00,31.35113525390625,978.3275146484375,3900.0
1775221247,2026-04-03 13:00:47+00:00,30.561466217041016,978.7261962890625,3900.0
1775221576,2026-04-03 13:06:16+00:00,29.822357177734375,979.1531372070312,3900.0
1775221890,2026-04-03 13:11:30+00:00,29.29253578186035,979.4973754882812,3900.0
1775222205,2026-04-03 13:16:45+00:00,28.651317596435547,979.9773559570312,3900.0
1775222518,2026-04-03 13:21:58+00:00,28.24312973022461,980.2321166992188,3900.0
1775222825,2026-04-03 13:27:05+00:00,27.922250747680664,980.5137939453125,3900.0
1775223155,2026-04-03 13:32:35+00:00,27.793231964111328,981.166015625,3900.0
1775223470,2026-04-03 13:37:50+00:00,27.671777725219727,981.4573364257812,3900.0
1775223778,2026-04-03 13:42:58+00:00,27.32147216796875,981.4020385742188,3900.0
1775224109,2026-04-03 13:48:29+00:00,26.985631942749023,981.4764404296875,3900.0
1775224412,2026-04-03 13:53:32+00:00,26.782215118408203,981.6165161132812,3900.0
1775224730,2026-04-03 13:58:50+00:00,26.62189292907715,981.8548583984375,3900.0
1775225043,2026-04-03 14:04:03+00:00,26.51760482788086,982.00048828125,3900.0
1775225361,2026-04-03 14:09:21+00:00,26.326984405517578,982.001953125,3900.0
1775225696,2026-04-03 14:14:56+00:00,26.161819458007812,981.9230346679688,3900.0
1775226025,2026-04-03 14:20:25+00:00,26.050174713134766,981.939453125,3900.0
1775226335,2026-04-03 14:25:35+00:00,25.90781021118164,982.0462036132812,3900.0
1775226661,2026-04-03 14:31:01+00:00,25.772335052490234,982.2989501953125,3900.0
1775226961,2026-04-03 14:36:01+00:00,25.59043312072754,982.4631958007812,3900.0
1775227284,2026-04-03 14:41:24+00:00,25.45699691772461,982.5885620117188,3900.0
1775227604,2026-04-03 14:46:44+00:00,25.312557220458984,982.7413940429688,3900.0
1775227923,2026-04-03 14:52:03+00:00,25.228008270263672,982.9006958007812,3900.0
1775228246,2026-04-03 14:57:26+00:00,25.3176326751709,983.0667724609375,3900.0
1775228559,2026-04-03 15:02:39+00:00,25.36020278930664,983.2125854492188,3900.0
1775228869,2026-04-03 15:07:49+00:00,25.29404640197754,983.2694091796875,3900.0
1775229200,2026-04-03 15:13:20+00:00,25.348709106445312,983.3465576171875,3900.0
1775229518,2026-04-03 15:18:38+00:00,25.429752349853516,983.3839111328125,3900.0
1775229827,2026-04-03 15:23:47+00:00,25.426565170288086,983.4036254882812,3900.0
1775230152,2026-04-03 15:29:12+00:00,25.436832427978516,983.4708862304688,3900.0
1775230469,2026-04-03 15:34:29+00:00,25.600698471069336,983.6198120117188,3900.0
1775230785,2026-04-03 15:39:45+00:00,25.61417007446289,983.7224731445312,3900.0
1775231093,2026-04-03 15:44:53+00:00,25.340923309326172,983.7175903320312,3900.0
1775231419,2026-04-03 15:50:19+00:00,25.012746810913086,983.7470703125,3900.0
1775231723,2026-04-03 15:55:23+00:00,24.98211097717285,983.8694458007812,3900.0
1775232039,2026-04-03 16:00:39+00:00,24.988611221313477,984.0162353515625,3900.0
1775232383,2026-04-03 16:06:23+00:00,24.95718002319336,984.0966796875,3900.0
1775232700,2026-04-03 16:11:40+00:00,24.971282958984375,984.1140747070312,3900.0
1775233007,2026-04-03 16:16:47+00:00,24.94439697265625,984.142578125,3900.0
1775233327,2026-04-03 16:22:07+00:00,24.889781951904297,984.2384033203125,3900.0
1775233638,2026-04-03 16:27:18+00:00,24.790315628051758,984.3181762695312,3900.0
1775233949,2026-04-03 16:32:29+00:00,24.77033042907715,984.3817138671875,3900.0
1775234284,2026-04-03 16:38:04+00:00,24.737951278686523,984.4786987304688,3900.0
1775234597,2026-04-03 16:43:17+00:00,24.741992950439453,984.5851440429688,3900.0
1775234926,2026-04-03 16:48:46+00:00,24.7661075592041,984.6573486328125,3900.0
1775235219,2026-04-03 16:53:39+00:00,24.738632202148438,984.6892700195312,3900.0
1775235539,2026-04-03 16:58:59+00:00,24.689990997314453,984.7332153320312,3900.0
1775235867,2026-04-03 17:04:27+00:00,24.647174835205078,984.7810668945312,3900.0
1775236170,2026-04-03 17:09:30+00:00,24.604618072509766,984.8434448242188,3900.0
1775236501,2026-04-03 17:15:01+00:00,24.625320434570312,984.9944458007812,3900.0
1775236834,2026-04-03 17:20:34+00:00,24.744813919067383,985.1775512695312,3900.0
1775237132,2026-04-03 17:25:32+00:00,24.86675453186035,985.2599487304688,3900.0
1775237458,2026-04-03 17:30:58+00:00,24.94769287109375,985.2252807617188,3900.0
1775237767,2026-04-03 17:36:07+00:00,24.896656036376953,985.1285400390625,3900.0
1775238099,2026-04-03 17:41:39+00:00,24.974903106689453,985.0574340820312,3900.0
1775238416,2026-04-03 17:46:56+00:00,25.028247833251953,984.9490356445312,3900.0
1775238738,2026-04-03 17:52:18+00:00,25.25140380859375,984.8416137695312,3900.0
1775239068,2026-04-03 17:57:48+00:00,25.30243492126465,984.6890869140625,3900.0
1775239389,2026-04-03 18:03:09+00:00,25.15011978149414,984.5843505859375,3900.0
1775239705,2026-04-03 18:08:25+00:00,24.944849014282227,984.5016479492188,3900.0
1775240038,2026-04-03 18:13:58+00:00,24.84444808959961,984.52685546875,3900.0
1775240343,2026-04-03 18:19:03+00:00,24.826351165771484,984.6204223632812,3900.0
1775240666,2026-04-03 18:24:26+00:00,24.815082550048828,984.6710205078125,3900.0
1775240980,2026-04-03 18:29:40+00:00,24.77996063232422,984.5988159179688,3900.0
1775241298,2026-04-03 18:34:58+00:00,24.7945556640625,984.5357666015625,3900.0
1775241635,2026-04-03 18:40:35+00:00,24.794363021850586,984.5501708984375,3900.0
1775241941,2026-04-03 18:45:41+00:00,24.831172943115234,984.6043701171875,3900.0
1775242288,2026-04-03 18:51:28+00:00,24.8660945892334,984.6112060546875,3900.0
1775242591,2026-04-03 18:56:31+00:00,24.83017921447754,984.5553588867188,3900.0
1775242906,2026-04-03 19:01:46+00:00,24.810144424438477,984.4381713867188,3900.0
1775243242,2026-04-03 19:07:22+00:00,24.829822540283203,984.2713012695312,3900.0
1775243548,2026-04-03 19:12:28+00:00,24.825796127319336,984.1715087890625,3900.0
1775243880,2026-04-03 19:18:00+00:00,24.798778533935547,984.14111328125,3900.0
1775244185,2026-04-03 19:23:05+00:00,24.733749389648438,984.1285400390625,3900.0
1775244501,2026-04-03 19:28:21+00:00,24.694820404052734,984.0751953125,3900.0
1775244826,2026-04-03 19:33:46+00:00,24.60247802734375,983.9739379882812,3900.0
1775245142,2026-04-03 19:39:02+00:00,24.544878005981445,983.9386596679688,3900.0
1775245473,2026-04-03 19:44:33+00:00,24.508907318115234,984.0098876953125,3900.0
1775245783,2026-04-03 19:49:43+00:00,24.493549346923828,984.1832885742188,3900.0
1775246102,2026-04-03 19:55:02+00:00,24.635696411132812,984.4299926757812,3900.0
1775246409,2026-04-03 20:00:09+00:00,24.875986099243164,984.54638671875,3900.0
1775246733,2026-04-03 20:05:33+00:00,25.26426887512207,984.6431884765625,3900.0
1775247067,2026-04-03 20:11:07+00:00,25.396669387817383,984.5252685546875,3900.0
1775247386,2026-04-03 20:16:26+00:00,25.373804092407227,984.37548828125,3900.0
1775247717,2026-04-03 20:21:57+00:00,25.290283203125,984.2293701171875,3900.0
1775248029,2026-04-03 20:27:09+00:00,25.3315372467041,984.17822265625,3900.0
1775248353,2026-04-03 20:32:33+00:00,25.517704010009766,984.1104736328125,3900.0
1775248673,2026-04-03 20:37:53+00:00,25.727991104125977,984.0009765625,3900.0
1775248998,2026-04-03 20:43:18+00:00,25.860403060913086,983.8831787109375,3900.0
1775249310,2026-04-03 20:48:30+00:00,25.65299415588379,983.6541748046875,3900.0
1775249630,2026-04-03 20:53:50+00:00,25.754053115844727,983.5758056640625,3900.0
1775249951,2026-04-03 20:59:11+00:00,25.635751724243164,983.4267578125,3900.0
1775250284,2026-04-03 21:04:44+00:00,25.23695182800293,983.1439208984375,3900.0
1775250615,2026-04-03 21:10:15+00:00,25.043657302856445,982.9263916015625,3900.0
1775250913,2026-04-03 21:15:13+00:00,24.899892807006836,982.8411254882812,3900.0
1775251228,2026-04-03 21:20:28+00:00,24.787202835083008,982.8928833007812,3900.0
1775251546,2026-04-03 21:25:46+00:00,24.7278995513916,983.0856323242188,3900.0
1775251884,2026-04-03 21:31:24+00:00,24.664440155029297,983.2630615234375,3900.0
1775252195,2026-04-03 21:36:35+00:00,24.621423721313477,983.2247924804688,3900.0
1775252518,2026-04-03 21:41:58+00:00,24.54410171508789,983.1146240234375,3900.0
1775252855,2026-04-03 21:47:35+00:00,24.430477142333984,982.9812622070312,3900.0
1775253175,2026-04-03 21:52:55+00:00,24.344453811645508,982.93505859375,3900.0
1775253508,2026-04-03 21:58:28+00:00,24.277585983276367,982.9869384765625,3900.0
1775253797,2026-04-03 22:03:17+00:00,24.179683685302734,983.00341796875,3900.0
1775254113,2026-04-03 22:08:33+00:00,24.14799690246582,982.9630737304688,3900.0
1775254421,2026-04-03 22:13:41+00:00,24.02370262145996,982.8800048828125,3900.0
1775254750,2026-04-03 22:19:10+00:00,23.960506439208984,982.8719482421875,3900.0
1775255074,2026-04-03 22:24:34+00:00,23.974557876586914,982.88623046875,3900.0
1775255397,2026-04-03 22:29:57+00:00,23.944141387939453,982.8606567382812,3900.0
1775255728,2026-04-03 22:35:28+00:00,23.84029769897461,982.8196411132812,3900.0
1775256040,2026-04-03 22:40:40+00:00,23.868595123291016,982.8497314453125,3900.0
1775256354,2026-04-03 22:45:54+00:00,23.927104949951172,982.8826904296875,3900.0
1775256687,2026-04-03 22:51:27+00:00,23.95969581604004,982.83154296875,3900.0
1775257000,2026-04-03 22:56:40+00:00,23.889480590820312,982.7373046875,3900.0
1775257335,2026-04-03 23:02:15+00:00,23.829071044921875,982.6061401367188,3900.0
1775257638,2026-04-03 23:07:18+00:00,23.80491065979004,982.5185546875,3900.0
1775257939,2026-04-03 23:12:19+00:00,23.762380599975586,982.4451904296875,3900.0
1775258251,2026-04-03 23:17:31+00:00,23.748397827148438,982.3494873046875,3900.0
1775258582,2026-04-03 23:23:02+00:00,23.62898063659668,982.2214965820312,3900.0
1775258892,2026-04-03 23:28:12+00:00,23.57712173461914,982.1778564453125,3900.0
1775259216,2026-04-03 23:33:36+00:00,23.479890823364258,982.2547607421875,3900.0
1775259525,2026-04-03 23:38:45+00:00,23.420516967773438,982.3170166015625,3900.0
1775259855,2026-04-03 23:44:15+00:00,23.510814666748047,982.3204956054688,3900.0
1775260172,2026-04-03 23:49:32+00:00,23.452377319335938,982.2545166015625,3900.0
1775260504,2026-04-03 23:55:04+00:00,23.519451141357422,982.1707763671875,3900.0
1775260829,2026-04-04 00:00:29+00:00,23.48087501525879,982.0866088867188,3900.0
1775261151,2026-04-04 00:05:51+00:00,23.22454833984375,982.0450439453125,3900.0
1775261460,2026-04-04 00:11:00+00:00,23.106311798095703,982.1139526367188,3900.0
1775261803,2026-04-04 00:16:43+00:00,22.984577178955078,982.142578125,3900.0
1775262120,2026-04-04 00:22:00+00:00,22.935283660888672,982.3211669921875,3900.0
1775262423,2026-04-04 00:27:03+00:00,22.952884674072266,982.4703979492188,3900.0
1775262724,2026-04-04 00:32:04+00:00,23.056306838989258,982.4708251953125,3900.0
1775263044,2026-04-04 00:37:24+00:00,23.136274337768555,982.4095458984375,3900.0
1775263367,2026-04-04 00:42:47+00:00,23.159025192260742,982.4378662109375,3900.0
1775263700,2026-04-04 00:48:20+00:00,23.1887149810791,982.4900512695312,3900.0
1775264005,2026-04-04 00:53:25+00:00,23.189208984375,982.49853515625,3900.0
1775264326,2026-04-04 00:58:46+00:00,23.19158935546875,982.4925537109375,3900.0
1775264653,2026-04-04 01:04:13+00:00,23.162363052368164,982.5032958984375,3900.0
1775264961,2026-04-04 01:09:21+00:00,23.1529541015625,982.5140380859375,3900.0
1775265288,2026-04-04 01:14:48+00:00,23.100597381591797,982.5169067382812,3900.0
1775265627,2026-04-04 01:20:27+00:00,23.10927963256836,982.5657348632812,3900.0
1775265930,2026-04-04 01:25:30+00:00,23.12502670288086,982.5881958007812,3900.0
1775266253,2026-04-04 01:30:53+00:00,23.090768814086914,982.544921875,3900.0
1775266558,2026-04-04 01:35:58+00:00,22.97735595703125,982.4886474609375,3900.0
1775266879,2026-04-04 01:41:19+00:00,22.98430633544922,982.5086669921875,3900.0
1775267194,2026-04-04 01:46:34+00:00,22.987648010253906,982.5368041992188,3900.0
1775267514,2026-04-04 01:51:54+00:00,23.241680145263672,982.6212158203125,3900.0
1775267858,2026-04-04 01:57:38+00:00,23.365440368652344,982.6741943359375,3900.0
1775268176,2026-04-04 02:02:56+00:00,23.217086791992188,982.6668090820312,3900.0
1775268495,2026-04-04 02:08:15+00:00,23.056880950927734,982.6998291015625,3900.0
1775268835,2026-04-04 02:13:55+00:00,22.933008193969727,982.84375,3900.0
1775269135,2026-04-04 02:18:55+00:00,22.883941650390625,982.9259033203125,3900.0
1775269453,2026-04-04 02:24:13+00:00,22.848163604736328,982.9376220703125,3900.0
1775269801,2026-04-04 02:30:01+00:00,22.85322380065918,982.9111328125,3900.0
1775270093,2026-04-04 02:34:53+00:00,22.873531341552734,982.9453125,3900.0
1775270400,2026-04-04 02:40:00+00:00,22.914793014526367,983.0524291992188,3900.0
1775270713,2026-04-04 02:45:13+00:00,22.96404266357422,983.1475830078125,3900.0
1775271033,2026-04-04 02:50:33+00:00,23.014690399169922,983.2199096679688,3900.0
1775271369,2026-04-04 02:56:09+00:00,23.14936637878418,983.3441162109375,3900.0
1775271692,2026-04-04 03:01:32+00:00,23.264999389648438,983.5037231445312,3900.0
1775272015,2026-04-04 03:06:55+00:00,23.38150978088379,983.7097778320312,3900.0
1775272325,2026-04-04 03:12:05+00:00,23.43367576599121,983.7886962890625,3900.0
1775272640,2026-04-04 03:17:20+00:00,23.655122756958008,983.8226318359375,3900.0
1775272931,2026-04-04 03:22:11+00:00,23.78833770751953,983.8366088867188,3900.0
1775273255,2026-04-04 03:27:35+00:00,23.911035537719727,983.8763427734375,3900.0
1775273599,2026-04-04 03:33:19+00:00,24.140811920166016,984.09619140625,3900.0
1775273904,2026-04-04 03:38:24+00:00,24.43071174621582,984.44970703125,3900.0
1775274220,2026-04-04 03:43:40+00:00,24.783870697021484,984.8619384765625,3900.0
1775274537,2026-04-04 03:48:57+00:00,25.309513092041016,985.3380126953125,3900.0
1775274860,2026-04-04 03:54:20+00:00,26.032588958740234,985.6458129882812,3900.0
1775275179,2026-04-04 03:59:39+00:00,26.42230224609375,985.6754150390625,3900.0
1775275513,2026-04-04 04:05:13+00:00,26.74076271057129,985.5870361328125,3900.0
1775275839,2026-04-04 04:10:39+00:00,26.986072540283203,985.1263427734375,3900.0
1775276154,2026-04-04 04:15:54+00:00,26.886104583740234,984.3468017578125,3900.0
1775276475,2026-04-04 04:21:15+00:00,26.696823120117188,983.6629028320312,3900.0
1775276799,2026-04-04 04:26:39+00:00,27.05198097229004,984.0475463867188,3900.0
1775277109,2026-04-04 04:31:49+00:00,27.46567726135254,985.0641479492188,3900.0
1775277423,2026-04-04 04:37:03+00:00,27.529266357421875,985.2171020507812,3900.0
1775277758,2026-04-04 04:42:38+00:00,27.696945190429688,984.6923828125,3900.0
1775278067,2026-04-04 04:47:47+00:00,27.784622192382812,984.3445434570312,3900.0
1775278380,2026-04-04 04:53:00+00:00,27.708663940429688,984.1324462890625,3900.0
1775278689,2026-04-04 04:58:09+00:00,27.523025512695312,983.8150634765625,3900.0
1775279002,2026-04-04 05:03:22+00:00,27.35605812072754,983.5018310546875,3900.0
1775279332,2026-04-04 05:08:52+00:00,26.976511001586914,983.1644287109375,3900.0
1775279655,2026-04-04 05:14:15+00:00,26.778900146484375,983.2722778320312,3900.0
1775279972,2026-04-04 05:19:32+00:00,26.70107078552246,983.64794921875,3900.0
1775280294,2026-04-04 05:24:54+00:00,26.756521224975586,984.25927734375,3900.0
1775280598,2026-04-04 05:29:58+00:00,26.957996368408203,984.7821044921875,3900.0
1775280928,2026-04-04 05:35:28+00:00,27.2954044342041,984.9661254882812,3900.0
1775281255,2026-04-04 05:40:55+00:00,27.521656036376953,984.9638671875,3900.0
1775281574,2026-04-04 05:46:14+00:00,27.625015258789062,984.9328002929688,3900.0
1775281879,2026-04-04 05:51:19+00:00,27.68019676208496,984.8616333007812,3900.0
1775282204,2026-04-04 05:56:44+00:00,27.743398666381836,984.7435302734375,3900.0
1775282524,2026-04-04 06:02:04+00:00,27.906763076782227,984.6775512695312,3900.0
1775282833,2026-04-04 06:07:13+00:00,28.016530990600586,984.6463012695312,3900.0
1775283159,2026-04-04 06:12:39+00:00,28.140737533569336,984.8600463867188,3900.0
1775283481,2026-04-04 06:18:01+00:00,28.5841007232666,985.75830078125,3900.0
1775283797,2026-04-04 06:23:17+00:00,29.028329849243164,986.3033447265625,3900.0
1775284138,2026-04-04 06:28:58+00:00,29.49765396118164,986.2619018554688,3900.0
1775284442,2026-04-04 06:34:02+00:00,29.965084075927734,986.1500244140625,3900.0
1775284760,2026-04-04 06:39:20+00:00,30.348398208618164,985.8517456054688,3900.0
1775285087,2026-04-04 06:44:47+00:00,30.698251724243164,985.35302734375,3900.0
1775285415,2026-04-04 06:50:15+00:00,30.95768165588379,985.1005859375,3900.0
1775285744,2026-04-04 06:55:44+00:00,31.123291015625,984.8445434570312,3900.0
1775286059,2026-04-04 07:00:59+00:00,31.277658462524414,984.5715942382812,3800.0
1775286376,2026-04-04 07:06:16+00:00,31.502941131591797,984.4649658203125,3800.0
1775286697,2026-04-04 07:11:37+00:00,31.636241912841797,984.27099609375,3800.0
1775287015,2026-04-04 07:16:55+00:00,31.64607810974121,983.9100341796875,3800.0
1775287315,2026-04-04 07:21:55+00:00,31.796199798583984,983.8924560546875,3800.0
1775287623,2026-04-04 07:27:03+00:00,31.991369247436523,983.93359375,3800.0
1775287941,2026-04-04 07:32:21+00:00,32.12920379638672,983.91357421875,3800.0
1775288262,2026-04-04 07:37:42+00:00,32.155860900878906,983.72802734375,3800.0
1775288582,2026-04-04 07:43:02+00:00,32.15838623046875,983.3030395507812,3800.0
1775288870,2026-04-04 07:47:50+00:00,32.10715866088867,983.1600341796875,3800.0
1775289193,2026-04-04 07:53:13+00:00,32.533485412597656,983.5681762695312,3800.0
1775289511,2026-04-04 07:58:31+00:00,32.684776306152344,983.57275390625,3800.0
1775289840,2026-04-04 08:04:00+00:00,32.664608001708984,983.22509765625,3800.0
1775290162,2026-04-04 08:09:22+00:00,32.537193298339844,982.7725830078125,3800.0
1775290499,2026-04-04 08:14:59+00:00,32.55604553222656,982.4901123046875,3800.0
1775290822,2026-04-04 08:20:22+00:00,32.50171661376953,982.5115966796875,3800.0
1775291143,2026-04-04 08:25:43+00:00,32.44209671020508,982.38134765625,3800.0
1775291435,2026-04-04 08:30:35+00:00,32.33643341064453,982.56103515625,3800.0
1775291764,2026-04-04 08:36:04+00:00,32.17204666137695,982.7593994140625,3800.0
1775292091,2026-04-04 08:41:31+00:00,32.12145233154297,982.7552490234375,3800.0
1775292409,2026-04-04 08:46:49+00:00,32.175567626953125,982.5945434570312,3800.0
1775292742,2026-04-04 08:52:22+00:00,32.27693557739258,982.4078369140625,3800.0
