time,seafloor-depth,latitude,longitude,vehicle-attitude,vehicle-roll,vehicle-pitch,vehicle-yaw
1666528588.400115,-3.7201429072805356,-9.411077450425921,46.210395190012285,0.030685080645662312,0.6137016129132462,0.5524495455197211,289.6447024247227
1666528588.619878,-3.7125524558406404,-9.411075882813211,46.21039535733213,0.10961388094465292,2.1922776188930584,1.7771868714062293,303.4511911970476
1666528588.8001668,-3.7207876082054008,-9.411076067960723,46.21039586306056,0.07581685693098734,1.3236900744768718,1.5163371386197468,321.1579472281228
1666528589.019873,-3.719539166131868,-9.411067842702204,46.21038957272613,0.20139764789745412,1.0226594338755604,4.027952957949083,340.8100204874281
1666528589.219812,-3.7319042020659428,-9.411069039726888,46.21039080503339,0.10216202031042484,1.0973822837186162,2.043240406208497,357.07496439217357
1666528589.419857,-3.7418463828237862,-9.411070723841439,46.2103902698144,0.0318554922354906,-0.35594493965345464,-0.637109844709812,13.918316303759639
1666528589.600074,-3.742098498785764,-9.411071058483776,46.21038963611297,0.09300000071525574,-1.3988255951262545,-1.8600000143051147,34.16653041935933
1666528589.800098,-3.735903600544681,-9.411071220872204,46.21039136795196,0.016454635581249023,0.32909271162498044,-0.272634347431449,56.540353696167585
1666528590.0400379,-3.7326994611988717,-9.411066325582052,46.210397795397064,0.15790717829804635,3.158143565960927,2.736906666728828,78.40742151423183
1666528590.2199159,-3.729211098348011,-9.411066092272709,46.210398188146804,0.19551495775090189,1.6940364463807782,3.9102991550180377,90.41325420688372
1666528590.4198987,-3.7699357977386074,-9.411065453106838,46.21039743298803,0.13620950310423724,-0.1754919108343529,2.7241900620847446,100.3970406395747
1666528590.600158,-3.7598590313381215,-9.411064677606463,46.21039677628404,0.08920206358466203,-1.7840412716932406,1.2481219575183786,109.73944798324374
1666528590.8001559,-3.746008897298364,-9.411065313462991,46.210396527563745,0.07520175354002276,-1.5040350708004553,0.9482187362664263,123.81306586088613
1666528591.019922,-3.6717123825768647,-9.411065299358953,46.21040248993895,0.09345360524730495,1.869072104946099,1.5496476276530302,136.14568311302355
1666528591.219951,-3.6484276748533317,-9.411067123366633,46.21040349895536,0.2383306733889185,2.8360588739997183,4.76661346777837,135.45854615225107
1666528591.4001648,-3.6437522707095056,-9.411065803971825,46.21040473867508,0.2294795581617109,0.9727727487652373,4.589591163234218,126.697754158733
1666528591.600152,-3.664346409621042,-9.411063649081358,46.210403742207625,0.06665964237199659,0.048406588515717885,1.333192847439932,111.54587329260539
1666528591.800193,-3.704092700910187,-9.411063432747214,46.21040321915975,0.03592587154575995,0.7185174309151989,0.3188046015902728,96.06567829066626
1666528593.019894,-3.7542260164398598,-9.411061352643483,46.21043249922858,0.1837399106756493,0.022513876227094443,3.674798213512986,65.51936194614973
1666528593.219907,-3.7701198784533583,-9.411061710909404,46.21043046786861,0.05848387180195118,-1.1696774360390236,0.39937208810260927,73.78687479360087
1666528593.4002059,-3.771051023945522,-9.411062439885514,46.21043066380934,0.017519629113303382,-0.304165056653801,0.3503925822660676,81.20925942568283
1666528593.600167,-3.7563668794453946,-9.411063929541253,46.21043247134215,0.14993964478150018,1.9757610427886902,2.998792895630004,86.71660943980169
1666528593.8001747,-3.7208114002326798,-9.411063837517377,46.210429804042484,0.07421005948390302,1.4842011896780605,-1.019624350417871,92.81024633294874
1666528594.040024,-3.6966930694530777,-9.411059000404077,46.210442856821764,0.11441745840638759,0.7442280999894137,-2.288349168127752,101.62488870002562
1666528594.2198668,-3.6774123501047535,-9.411060468624427,46.210446055682425,0.16560823969430202,1.5761856195185828,3.3121647938860406,106.5299731349478
1666528594.419934,-3.6997033424021337,-9.41105940827728,46.210447280870135,0.2325968051450218,-0.7770687160445959,4.651936102900436,108.08935159267708
1666528594.6001499,-3.7208094706638093,-9.411058241098567,46.21044521691708,0.07623672082308985,-1.524734416461797,0.9867505230540701,107.8109218989066
1666528594.800194,-3.7268112252027366,-9.411059287720642,46.21044365098325,0.0425628875636221,0.7863162126905081,-0.851257751272442,108.54938976191147
1666528595.019918,-3.7357348225712492,-9.411058568940854,46.21045723170445,0.0680013656616211,1.3600273132324219,-1.0371484629131373,105.91861696780325
1666528595.219871,-3.7296309804755596,-9.411059345677325,46.21045821008993,0.11474951753616551,2.2949903507233103,0.6514596837550926,102.59183144508552
1666528595.4001849,-3.7505486238348706,-9.411059686282806,46.21045756878907,0.15633854320803947,3.1267708641607896,-0.3904205539456598,99.39407701970595
1666528595.600184,-3.757559264963849,-9.411058205378477,46.2104571436005,0.07578831788705429,0.9928627116860298,-1.5157663577410858,93.69080797331117
1666528595.8199139,-3.800025034789279,-9.41105734678438,46.21045941757743,0.09844261710795763,-0.1765678980254961,1.9688523421591526,88.16606347106062
1666528596.040012,-3.8346156391298143,-9.411057569250408,46.210472756749546,0.11188405240536667,1.604765261268767,2.2376810481073335,84.308951661631
1666528596.219872,-3.845329242005052,-9.41105798508802,46.21047048695345,0.09639884897806042,1.9279769795612083,-1.4049788058546255,81.17120666291885
1666528596.4001539,-3.8458417078610614,-9.411057317590226,46.210470932126086,0.05378397985618903,1.0756795971237807,-0.6091306515299948,78.87131038561529
1666528596.6001627,-3.8359557909907487,-9.411056021490094,46.21047257951387,0.11420501316060835,-0.14154979742238538,2.284100263212167,75.57055375895106
1666528596.819906,-3.818580972087333,-9.411057187226762,46.21047131049784,0.05838661495181441,1.1677322990362882,-0.088184159816592,74.18402908277585
1666528597.019899,-3.820502867515311,-9.41105558264857,46.210482203743666,0.1074555635503998,2.149111271007996,-2.0808397038445037,76.46887687832077
1666528597.21985,-3.813576664334503,-9.411054675412542,46.21048438694818,0.08095106497312372,1.3688995130992225,1.6190212994624744,79.71072526490389
1666528597.400151,-3.581458368302247,-9.41105479745219,46.21048470654039,0.11464564453676758,1.4715679898845337,2.2929128907353515,83.19173144845627
1666528597.619864,-3.593962886504942,-9.411054930893979,46.2104819702658,0.10520202137176966,1.136563981677682,-2.104040427435393,87.30155359250057
1666528597.800107,-3.578421256746134,-9.411054395094899,46.210482512840066,0.057975565542255934,0.23002731800079346,-1.1595113108451187,91.00559449038155
1666528598.0399818,-3.5501634653417566,-9.411052085477204,46.210496574607554,0.14367185753226294,1.0408865225795125,2.873437150645259,96.58203895844053
